Model,DPO2002B
Firmware Version,1.52

Point Format,Y,
-2.590e-04,-4.36,-4.44
-2.571e-04,-4.36,-4.28
-2.552e-04,-4.36,-4.68
-2.533e-04,-4.44,-4.28
-2.513e-04,-4.52,-4.68
-2.494e-04,-4.6,-4.52
-2.475e-04,-4.6,-4.68
-2.456e-04,-4.52,-4.28
-2.437e-04,-4.36,-4.44
-2.417e-04,-4.28,-4.12
-2.398e-04,-4.2,-4.28
-2.379e-04,-4.12,-3.96
-2.360e-04,-4.04,-4.28
-2.341e-04,-4.04,-3.96
-2.321e-04,-4.12,-4.44
-2.302e-04,-4.2,-4.12
-2.283e-04,-4.36,-4.44
-2.264e-04,-4.28,-4.2
-2.245e-04,-4.28,-4.36
-2.225e-04,-4.2,-4.04
-2.206e-04,-4.12,-4.52
-2.187e-04,-4.36,-4.2
-2.168e-04,-4.44,-4.52
-2.149e-04,-4.44,-4.36
-2.129e-04,-4.44,-4.44
-2.110e-04,-4.36,-4.28
-2.091e-04,-4.36,-4.6
-2.072e-04,-4.44,-4.28
-2.053e-04,-4.44,-4.44
-2.033e-04,-4.28,-4.04
-2.014e-04,-4.12,-4.2
-1.995e-04,-4.04,-3.88
-1.976e-04,-3.96,-4.12
-1.957e-04,-3.96,-3.88
-1.937e-04,-4.04,-4.2
-1.918e-04,-4.04,-3.96
-1.899e-04,-4.12,-4.28
-1.880e-04,-4.2,-4.04
-1.861e-04,-4.12,-4.52
-1.841e-04,-4.2,-4.12
-1.822e-04,-4.44,-4.76
-1.803e-04,-4.52,-4.44
-1.784e-04,-4.68,-4.84
-1.765e-04,-4.76,-4.6
-1.745e-04,-4.76,-4.84
-1.726e-04,-4.6,-4.36
-1.707e-04,-4.52,-4.52
-1.688e-04,-4.36,-4.2
-1.669e-04,-4.28,-4.6
-1.649e-04,-4.44,-4.28
-1.630e-04,-4.52,-4.6
-1.611e-04,-4.44,-4.2
-1.592e-04,-4.28,-4.36
-1.573e-04,-4.2,-3.96
-1.553e-04,-4.12,-4.36
-1.534e-04,-4.12,-4.04
-1.515e-04,-4.28,-4.36
-1.496e-04,-4.28,-4.12
-1.476e-04,-4.28,-4.28
-1.457e-04,-4.2,-3.88
-1.438e-04,-4.04,-4.12
-1.419e-04,-4.04,-3.96
-1.400e-04,-4.04,-4.6
-1.380e-04,-4.28,-4.04
-1.361e-04,-4.52,-4.92
-1.342e-04,-4.68,-4.52
-1.323e-04,-4.84,-4.92
-1.304e-04,-4.84,-4.52
-1.284e-04,-4.68,-4.68
-1.265e-04,-4.52,-4.44
-1.246e-04,-4.52,-4.76
-1.227e-04,-4.68,-4.52
-1.208e-04,-4.68,-4.76
-1.188e-04,-4.68,-4.52
-1.169e-04,-4.6,-4.68
-1.150e-04,-4.6,-4.44
-1.131e-04,-4.52,-4.76
-1.112e-04,-4.52,-4.44
-1.092e-04,-4.68,-4.84
-1.073e-04,-4.68,-4.6
-1.054e-04,-4.76,-4.76
-1.035e-04,-4.6,-4.36
-1.016e-04,-4.44,-4.6
-9.965e-05,-4.44,-4.36
-9.773e-05,-4.52,-4.68
-9.581e-05,-4.52,-4.44
-9.389e-05,-4.6,-4.6
-9.197e-05,-4.52,-4.2
-9.005e-05,-4.36,-4.36
-8.813e-05,-4.12,-3.96
-8.621e-05,-4.04,-4.2
-8.429e-05,-4.12,-4.04
-8.237e-05,-4.12,-4.36
-8.045e-05,-4.2,-4.12
-7.853e-05,-4.28,-4.44
-7.660e-05,-4.36,-4.2
-7.468e-05,-4.36,-4.36
-7.276e-05,-4.28,-3.96
-7.084e-05,-4.12,-4.04
-6.892e-05,-3.88,-3.64
-6.700e-05,-3.72,-3.72
-6.508e-05,-3.64,-3.56
-6.316e-05,-3.64,-4.12
-6.124e-05,-3.72,-3.56
-5.932e-05,-3.96,-4.44
-5.740e-05,-4.2,-3.96
-5.548e-05,-4.36,-4.52
-5.356e-05,-4.44,-4.36
-5.164e-05,-4.44,-4.52
-4.972e-05,-4.36,-4.2
-4.780e-05,-4.28,-4.36
-4.588e-05,-4.28,-4.2
-4.396e-05,-4.28,-4.36
-4.204e-05,-4.28,-4.04
-4.012e-05,-4.12,-4.28
-3.820e-05,-4.12,-4.04
-3.628e-05,-4.2,-4.52
-3.436e-05,-4.28,-4.12
-3.244e-05,-4.36,-4.52
-3.052e-05,-4.36,-4.28
-2.860e-05,-4.44,-4.6
-2.668e-05,-4.44,-4.36
-2.476e-05,-4.44,-4.44
-2.284e-05,-4.36,-4.2
-2.092e-05,-4.28,-4.6
-1.900e-05,-4.36,-4.2
-1.708e-05,-4.52,-4.52
-1.516e-05,-4.44,-4.28
-1.324e-05,-4.36,-4.44
-1.132e-05,-4.28,-4.2
-9.401e-06,-4.36,-4.44
-7.481e-06,-4.28,-4.2
-5.560e-06,-4.36,-4.6
-3.640e-06,-4.44,-4.28
-1.720e-06,-4.52,-4.52
1.999e-07,-4.44,-4.28
2.120e-06,-4.36,-4.44
4.040e-06,-4.28,-4.2
5.960e-06,-4.36,-5.16
7.880e-06,-4.68,6.6
9.801e-06,0.04,-8.12
1.172e-05,9.8,9.8
1.364e-05,5.48,-10.52
1.556e-05,-10.52,-8.2
1.748e-05,-10.52,-10.52
1.940e-05,-10.52,-10.52
2.132e-05,-10.52,-10.52
2.324e-05,-10.52,-10.52
2.516e-05,-10.52,-10.52
2.708e-05,-10.52,-10.52
2.900e-05,-10.52,-10.52
3.092e-05,-10.52,-10.52
3.284e-05,-10.52,-10.52
3.476e-05,-10.52,-10.52
3.668e-05,-10.52,-10.52
3.860e-05,-10.52,9.8
4.052e-05,4.76,9.8
4.244e-05,9.8,9.8
4.436e-05,9.8,7.16
4.628e-05,9.8,9.8
4.820e-05,8.92,-0.68
5.012e-05,1.72,7.16
5.204e-05,-0.44,-0.2
5.396e-05,1.4,4.84
5.588e-05,4.04,4.76
5.780e-05,6.04,7.16
5.972e-05,7,6.44
6.164e-05,7,7.16
6.356e-05,6.6,5.56
6.548e-05,6.12,6.44
6.740e-05,5.64,5.32
6.932e-05,5.48,5.64
7.124e-05,5.48,5.08
7.316e-05,5.4,5.48
7.508e-05,5.24,4.92
7.700e-05,5.16,5.24
7.892e-05,5.08,5
8.085e-05,5.08,5.32
8.277e-05,5.24,5.08
8.469e-05,5.24,5.32
8.661e-05,5.24,5.16
8.853e-05,5.24,5.4
9.045e-05,5.24,4.84
9.237e-05,5.16,5.32
9.429e-05,5,4.6
9.621e-05,4.84,5
9.813e-05,4.68,4.52
1.000e-04,4.6,4.76
1.020e-04,4.68,4.68
1.039e-04,4.92,5.32
1.058e-04,5.24,5.16
1.077e-04,5.32,5.4
1.096e-04,5.24,4.68
1.116e-04,5,5.24
1.135e-04,4.84,4.6
1.154e-04,4.76,4.84
1.173e-04,4.68,4.44
1.192e-04,4.6,4.84
1.212e-04,4.76,4.68
1.231e-04,4.76,4.92
1.250e-04,4.76,4.36
1.269e-04,4.6,4.84
1.288e-04,4.52,4.36
1.308e-04,4.44,4.6
1.327e-04,4.52,4.52
1.346e-04,4.6,4.76
1.365e-04,4.6,4.44
1.384e-04,4.6,4.68
1.404e-04,4.52,4.36
1.423e-04,4.52,4.6
1.442e-04,4.44,4.36
1.461e-04,4.52,4.68
1.480e-04,4.6,4.44
1.500e-04,4.52,4.68
1.519e-04,4.52,4.28
1.538e-04,4.36,4.52
1.557e-04,4.36,4.12
1.577e-04,4.28,4.36
1.596e-04,4.2,4.04
1.615e-04,4.2,4.28
1.634e-04,4.2,3.8
1.653e-04,4.12,4.28
1.673e-04,3.96,3.64
1.692e-04,3.72,3.96
1.711e-04,3.8,3.72
1.730e-04,3.88,3.96
1.749e-04,3.88,3.8
1.769e-04,3.96,4.04
1.788e-04,3.88,3.72
1.807e-04,3.88,3.96
1.826e-04,3.88,3.48
1.845e-04,3.72,3.88
1.865e-04,3.64,3.24
1.884e-04,3.56,3.64
1.903e-04,3.4,3.16
1.922e-04,3.24,3.48
1.941e-04,3.32,3.32
1.961e-04,3.4,3.56
1.980e-04,3.48,3.4
1.999e-04,3.48,3.72
2.018e-04,3.56,3.56
2.037e-04,3.64,3.72
2.057e-04,3.64,3.64
2.076e-04,3.72,3.88
2.095e-04,3.72,3.4
2.114e-04,3.64,3.8
2.133e-04,3.56,3.08
2.153e-04,3.32,3.48
2.172e-04,3.16,3.08
2.191e-04,3.24,3.4
2.210e-04,3.32,3.24
2.229e-04,3.48,3.72
2.249e-04,3.64,3.56
2.268e-04,3.64,3.88
2.287e-04,3.72,3.64
2.306e-04,3.8,3.88
2.325e-04,3.72,3.4
2.345e-04,3.64,3.8
2.364e-04,3.48,3.08
2.383e-04,3.32,3.48
2.402e-04,3.16,3.08
2.421e-04,3.16,3.24
2.441e-04,3.16,3.16
2.460e-04,3.32,3.56
2.479e-04,3.4,3.24
2.498e-04,3.48,3.56
2.517e-04,3.4,2.84
2.537e-04,3.16,3.4
2.556e-04,3,2.76
2.575e-04,2.92,3
2.594e-04,2.84,2.68
2.613e-04,2.84,3
2.633e-04,2.92,2.84
2.652e-04,3,3.24
2.671e-04,3.08,3
2.690e-04,3.16,3.32
2.709e-04,3.16,2.92
2.729e-04,3,3.16
2.748e-04,3,3
2.767e-04,3.08,3.32
2.786e-04,3.16,3
2.805e-04,3.16,3.32
2.825e-04,3.08,2.76
2.844e-04,2.92,3.08
2.863e-04,2.84,2.76
2.882e-04,2.92,3.16
2.901e-04,3,2.92
2.921e-04,3.08,3.16
2.940e-04,3,2.76
2.959e-04,2.92,3.08
2.978e-04,2.84,2.76
2.997e-04,2.92,3
3.017e-04,2.84,2.6
3.036e-04,2.76,2.84
3.055e-04,2.68,2.52
3.074e-04,2.68,2.76
3.093e-04,2.6,2.44
3.113e-04,2.6,2.68
3.132e-04,2.52,2.28
3.151e-04,2.52,2.6
3.170e-04,2.44,2.12
3.189e-04,2.36,2.52
3.209e-04,2.28,1.88
3.228e-04,2.12,2.28
3.247e-04,1.96,1.8
3.266e-04,1.88,2.2
3.285e-04,2.04,2.04
3.305e-04,2.28,2.52
3.324e-04,2.44,2.36
3.343e-04,2.6,2.68
3.362e-04,2.52,1.88
3.381e-04,2.28,2.6
3.401e-04,2.04,1.72
3.420e-04,1.88,2.04
3.439e-04,1.8,1.64
3.458e-04,1.8,1.88
3.477e-04,1.72,1.56
3.497e-04,1.64,1.8
3.516e-04,1.72,1.64
3.535e-04,1.8,2.12
3.554e-04,2.04,1.96
3.573e-04,2.12,2.28
3.593e-04,2.2,2.12
3.612e-04,2.2,2.28
3.631e-04,2.2,2.12
3.650e-04,2.2,2.36
3.669e-04,2.2,2.12
3.689e-04,2.2,2.36
3.708e-04,2.2,2.04
3.727e-04,2.2,2.28
3.746e-04,2.12,1.72
3.765e-04,2.04,2.2
3.785e-04,1.88,1.56
3.804e-04,1.72,1.88
3.823e-04,1.72,1.64
3.842e-04,1.72,1.96
3.861e-04,1.88,1.64
3.881e-04,1.88,1.96
3.900e-04,1.72,1.56
3.919e-04,1.64,1.88
3.938e-04,1.8,1.72
3.957e-04,1.88,1.96
3.977e-04,1.88,1.64
3.996e-04,1.88,2.04
4.015e-04,1.72,1.48
4.034e-04,1.64,1.72
4.053e-04,1.64,1.48
4.073e-04,1.56,1.72
4.092e-04,1.64,1.48
4.111e-04,1.64,1.8
4.130e-04,1.56,1.48
4.149e-04,1.56,1.72
4.169e-04,1.64,1.48
4.188e-04,1.64,1.8
4.207e-04,1.72,1.4
4.226e-04,1.72,1.8
4.245e-04,1.56,1.24
4.265e-04,1.4,1.56
4.284e-04,1.32,1.16
4.303e-04,1.32,1.4
4.322e-04,1.32,1.24
4.341e-04,1.32,1.48
4.361e-04,1.32,1.32
4.380e-04,1.48,1.72
4.399e-04,1.64,1.64
4.418e-04,1.72,1.88
4.437e-04,1.8,1.48
4.457e-04,1.72,1.8
4.476e-04,1.64,1.4
4.495e-04,1.56,1.64
4.514e-04,1.48,1.32
4.533e-04,1.48,1.56
4.553e-04,1.48,1.24
4.572e-04,1.4,1.48
4.591e-04,1.32,1.08
4.610e-04,1.24,1.4
4.629e-04,1.16,0.84
4.649e-04,1.08,1.16
4.668e-04,1,0.52
4.687e-04,0.76,1
4.706e-04,0.6,0.52
4.726e-04,0.6,0.84
4.745e-04,0.68,0.68
4.764e-04,0.84,1
4.783e-04,0.92,0.68
4.802e-04,0.84,1
4.822e-04,0.76,0.68
4.841e-04,0.76,0.92
4.860e-04,0.76,0.6
4.879e-04,0.68,0.84
4.898e-04,0.76,0.6
4.918e-04,0.76,0.92
4.937e-04,0.76,0.6
4.956e-04,0.84,0.92
4.975e-04,0.68,0.36
4.994e-04,0.6,0.76
5.014e-04,0.52,0.12
5.033e-04,0.28,0.52
5.052e-04,0.2,0.04
5.071e-04,0.2,0.52
5.090e-04,0.36,0.28
5.110e-04,0.52,0.76
5.129e-04,0.6,0.52
5.148e-04,0.6,0.76
5.167e-04,0.68,0.44
5.186e-04,0.6,0.76
5.206e-04,0.6,0.36
5.225e-04,0.6,0.76
5.244e-04,0.52,0.12
5.263e-04,0.36,0.52
5.282e-04,0.28,0.12
5.302e-04,0.28,0.36
5.321e-04,0.28,0.2
5.340e-04,0.28,0.44
5.359e-04,0.28,-0.04
5.378e-04,0.04,0.36
5.398e-04,0.04,-0.04
5.417e-04,0.12,0.36
5.436e-04,0.2,0.12
5.455e-04,0.28,0.36
5.474e-04,0.28,0.2
5.494e-04,0.28,0.44
5.513e-04,0.28,0.12
5.532e-04,0.2,0.36
5.551e-04,0.2,0.12
5.570e-04,0.28,0.36
5.590e-04,0.28,0.12
5.609e-04,0.28,0.36
5.628e-04,0.28,-0.04
5.647e-04,0.2,0.36
5.666e-04,0.04,-0.12
5.686e-04,0.04,0.12
5.705e-04,-0.04,-0.12
5.724e-04,0.12,0.2
5.743e-04,0.04,-0.12
5.762e-04,-0.04,0.12
5.782e-04,-0.04,-0.28
5.801e-04,-0.12,0.04
5.820e-04,-0.12,-0.28
5.839e-04,-0.12,-0.04
5.858e-04,-0.2,-0.28
5.878e-04,-0.12,0.04
5.897e-04,-0.04,-0.12
5.916e-04,0.04,0.28
5.935e-04,0.2,-0.04
5.954e-04,0.2,0.36
5.974e-04,0.12,-0.36
5.993e-04,-0.04,0.12
6.012e-04,-0.28,-0.76
6.031e-04,-0.44,-0.28
6.050e-04,-0.6,-0.84
6.070e-04,-0.76,-0.6
6.089e-04,-0.76,-0.84
6.108e-04,-0.68,-0.36
6.127e-04,-0.52,-0.52
6.146e-04,-0.28,-0.12
6.166e-04,-0.2,-0.36
6.185e-04,-0.2,-0.12
6.204e-04,-0.2,-0.44
6.223e-04,-0.36,-0.2
6.242e-04,-0.28,-0.36
6.262e-04,-0.28,-0.12
6.281e-04,-0.28,-0.68
6.300e-04,-0.36,-0.2
6.319e-04,-0.52,-0.84
6.338e-04,-0.68,-0.52
6.358e-04,-0.76,-0.84
6.377e-04,-0.68,-0.52
6.396e-04,-0.68,-0.68
6.415e-04,-0.52,-0.44
6.434e-04,-0.52,-0.84
6.454e-04,-0.52,-0.44
6.473e-04,-0.68,-1.16
6.492e-04,-0.92,-0.68
6.511e-04,-1.08,-1.24
6.530e-04,-1.16,-1
6.550e-04,-1.16,-1.16
6.569e-04,-1,-0.6
6.588e-04,-0.76,-0.84
6.607e-04,-0.52,-0.36
6.626e-04,-0.44,-0.76
6.646e-04,-0.44,-0.36
6.665e-04,-0.6,-1.16
6.684e-04,-0.76,-0.52
6.703e-04,-1,-1.32
6.722e-04,-1.16,-1
6.742e-04,-1.16,-1.24
6.761e-04,-1.08,-0.76
6.780e-04,-0.92,-1.08
6.799e-04,-0.84,-0.76
6.818e-04,-1,-1.48
6.838e-04,-1.16,-0.92
6.857e-04,-1.4,-1.56
6.876e-04,-1.4,-1.24
6.895e-04,-1.4,-1.48
6.914e-04,-1.32,-1.16
6.934e-04,-1.32,-1.4
6.953e-04,-1.24,-1.16
6.972e-04,-1.32,-1.4
6.991e-04,-1.24,-1
7.010e-04,-1.16,-1.16
7.030e-04,-1.08,-0.92
7.049e-04,-1.08,-1.24
7.068e-04,-1.16,-1
7.087e-04,-1.08,-1.32
7.106e-04,-1.08,-1
7.126e-04,-1.16,-1.32
7.145e-04,-1.24,-1.08
7.164e-04,-1.16,-1.24
7.183e-04,-1.16,-1.08
7.202e-04,-1.16,-1.24
7.222e-04,-1.08,-0.84
7.241e-04,-1,-1.08
7.260e-04,-1,-0.84
7.279e-04,-1,-1.32
7.298e-04,-1.08,-0.92
7.318e-04,-1.24,-1.56
7.337e-04,-1.4,-1.16
7.356e-04,-1.48,-1.64
7.375e-04,-1.48,-1.4
7.394e-04,-1.56,-1.64
7.414e-04,-1.56,-1.4
7.433e-04,-1.56,-1.64
7.452e-04,-1.48,-1.32
7.471e-04,-1.4,-1.48
7.490e-04,-1.32,-1
7.510e-04,-1.16,-1.32
7.529e-04,-1.08,-1
7.548e-04,-1.24,-1.8
7.567e-04,-1.4,-1.24
7.586e-04,-1.64,-1.88
7.606e-04,-1.72,-1.64
7.625e-04,-1.8,-1.88
7.644e-04,-1.8,-1.72
7.663e-04,-1.8,-1.96
7.682e-04,-1.88,-1.72
7.702e-04,-1.8,-1.88
7.721e-04,-1.8,-1.64
7.740e-04,-1.8,-1.88
7.759e-04,-1.72,-1.4
7.778e-04,-1.56,-1.56
7.798e-04,-1.32,-1.16
7.817e-04,-1.24,-1.48
7.836e-04,-1.32,-1.16
7.855e-04,-1.4,-1.72
7.875e-04,-1.56,-1.32
7.894e-04,-1.64,-1.88
7.913e-04,-1.72,-1.56
7.932e-04,-1.8,-2.04
7.951e-04,-1.88,-1.72
7.971e-04,-1.96,-2.12
7.990e-04,-1.96,-1.88
8.009e-04,-1.96,-1.96
8.028e-04,-1.88,-1.64
8.047e-04,-1.72,-1.88
8.067e-04,-1.72,-1.64
8.086e-04,-1.8,-2.04
8.105e-04,-1.8,-1.72
8.124e-04,-1.88,-2.12
8.143e-04,-1.96,-1.88
8.163e-04,-1.96,-2.12
8.182e-04,-1.96,-1.8
8.201e-04,-1.88,-1.88
8.220e-04,-1.64,-1.48
8.239e-04,-1.64,-2.04
8.259e-04,-1.72,-1.56
8.278e-04,-1.96,-2.36
8.297e-04,-2.2,-1.96
8.316e-04,-2.28,-2.36
8.335e-04,-2.2,-2.12
8.355e-04,-2.2,-2.36
8.374e-04,-2.2,-1.8
8.393e-04,-1.96,-1.96
8.412e-04,-1.8,-1.56
8.431e-04,-1.64,-1.72
8.451e-04,-1.64,-1.56
8.470e-04,-1.64,-2.04
8.489e-04,-1.88,-1.64
8.508e-04,-1.96,-2.04
8.527e-04,-1.96,-1.8
8.547e-04,-1.88,-1.96
8.566e-04,-1.8,-1.72
8.585e-04,-1.8,-1.88
8.604e-04,-1.8,-1.64
8.623e-04,-1.8,-1.88
8.643e-04,-1.72,-1.64
8.662e-04,-1.8,-2.04
8.681e-04,-1.8,-1.72
8.700e-04,-1.96,-2.44
8.719e-04,-2.12,-1.88
8.739e-04,-2.28,-2.68
8.758e-04,-2.44,-2.28
8.777e-04,-2.52,-2.84
8.796e-04,-2.6,-2.44
8.815e-04,-2.68,-2.84
8.835e-04,-2.68,-2.44
8.854e-04,-2.6,-2.6
8.873e-04,-2.52,-2.36
8.892e-04,-2.44,-2.76
8.911e-04,-2.52,-2.36
8.931e-04,-2.6,-2.68
8.950e-04,-2.52,-2.2
8.969e-04,-2.36,-2.36
8.988e-04,-2.2,-2.12
9.007e-04,-2.2,-2.36
9.027e-04,-2.28,-2.12
9.046e-04,-2.28,-2.36
9.065e-04,-2.2,-2.12
9.084e-04,-2.28,-2.52
9.103e-04,-2.28,-2.2
9.123e-04,-2.44,-2.6
9.142e-04,-2.52,-2.36
9.161e-04,-2.44,-2.6
9.180e-04,-2.44,-2.28
9.199e-04,-2.36,-2.36
9.219e-04,-2.28,-2.2
9.238e-04,-2.28,-2.36
9.257e-04,-2.28,-2.12
9.276e-04,-2.2,-2.76
9.295e-04,-2.44,-2.2
9.315e-04,-2.6,-2.92
9.334e-04,-2.84,-2.6
9.353e-04,-2.76,-2.84
9.372e-04,-2.6,-2.36
9.391e-04,-2.44,-2.6
9.411e-04,-2.36,-2.28
9.430e-04,-2.52,-2.68
9.449e-04,-2.6,-2.36
9.468e-04,-2.52,-2.52
9.487e-04,-2.44,-2.12
9.507e-04,-2.28,-2.28
9.526e-04,-2.12,-2.04
9.545e-04,-2.12,-2.6
9.564e-04,-2.2,-2.04
9.583e-04,-2.44,-2.6
9.603e-04,-2.52,-2.44
9.622e-04,-2.52,-2.68
9.641e-04,-2.6,-2.52
9.660e-04,-2.6,-3
9.679e-04,-2.76,-2.52
9.699e-04,-2.92,-3.16
9.718e-04,-3,-2.84
